store_number,store_name,store_type,street_address,city,state,zip,has_15O,has_34O,has_15U,has_34U,current_sku_count,on_endcap_no_catalyst,endcap_recommended_qty,latitude,longitude
2713,BIRMINGHAM AL,Supercenter,5919 TRUSSVILLE CROSSINGS PKWY,BIRMINGHAM,AL,35235,Y,,,,1,,9,33.640163400283,-86.626796496246
2714,"SPENCER, IA",Supercenter,500 11TH ST SW,SPENCER,IA,51301,Y,,,,1,,9,43.126763396779,-95.151931190624
2717,"HATTIESBURG, MS",Supercenter,5901 U S HIGHWAY 49,HATTIESBURG,MS,39402,,,,Y,1,,9,31.3098,-89.3775
2718,"HOUSTON (C), TX",Wal-Mart,9555 S POST OAK RD,HOUSTON,TX,77096,Y,,,,1,,9,29.676487430086,-95.458922793217
2720,"MADISON, MS",Supercenter,127 GRANDVIEW BLVD,MADISON,MS,39110,Y,,,,1,,9,32.463948958347,-90.13313748
2723,"SUMITON, AL",Supercenter,690 HIGHWAY 78,SUMITON,AL,35148,Y,,,,1,,9,33.7554224,-87.0504172
2724,"PASADENA, TX",Supercenter,1107 SHAVER ST,PASADENA,TX,77506,Y,,,,1,,9,29.693611192938,-95.211335392037
2726,"REYNOLDSBURG, OH",Supercenter,2793 TAYLOR ROAD EXT,REYNOLDSBURG,OH,43068,Y,,,,1,,9,39.936611016517,-82.785592717295
2728,"DECATUR, (S), IL",Supercenter,4625 E MARYLAND ST,DECATUR,IL,62521,Y,Y,Y,,3,,9,39.819895279062,-88.88277509147
2730,"TARBORO, NC",Supercenter,110 RIVER OAKS DR,TARBORO,NC,27886,Y,,,,1,,9,35.883255413758,-77.548144989946
2731,GAINESVILLE WEST MCEVER R,Neighborhood Market,2892 BROWNS BRIDGE RD,GAINESVILLE,GA,30504,,,,,0,Y,9,34.2723,-83.8793
2734,"NORMAN (E), OK",Supercenter,601 12TH AVE NE,NORMAN,OK,73071,,,,,0,Y,9,35.233,-97.4067
2735,"SACRAMENTO, CA",Supercenter,6051 FLORIN RD,SACRAMENTO,CA,95823,Y,Y,,,2,,9,38.496127550435,-121.433562831422
2739,"BAY MINETTE, AL",Supercenter,701 MCMEANS AVE,BAY MINETTE,AL,36507,,Y,,,1,,9,30.886623957931,-87.789001364852
2749,"SPRUCE PINE, NC",Supercenter,2514 HALLTOWN RD,SPRUCE PINE,NC,28777,Y,,Y,,2,,9,35.868920324034,-82.044372618941
2751,"ENGLEWOOD (N), CO",Supercenter,601 ENGLEWOOD PKWY,ENGLEWOOD,CO,80110,Y,,Y,,2,,9,39.654955158669,-104.994732172084
2753,"CLAYTON, GA",Supercenter,1455 HIGHWAY 441 S,CLAYTON,GA,30525,Y,,,,1,,9,33.5204959,-84.3591713
2754,"WAYNESBORO, GA",Supercenter,1500 N LIBERTY ST,WAYNESBORO,GA,30830,Y,,,,1,,9,33.0898731,-82.0156736
2758,PLYMOUTH NH,Supercenter,683 TENNEY MOUNTAIN HWY,PLYMOUTH,NH,03264,Y,,,,1,,9,43.757,-71.6881
2760,"JACKSON, AL",Supercenter,4206 N COLLEGE AVE,JACKSON,AL,36545,,,,,0,Y,9,31.5131,-87.8672
2761,"POUNDING MILL, VA",Supercenter,13320 G.C. PEERY HWY,POUNDING MILL,VA,24637,,,,,0,Y,9,37.0596,-81.7301
2763,DONNA TX,Supercenter,900 N SALINAS BOULEVARD,DONNA,TX,78537,Y,,,,1,,9,26.180476324484,-98.040975951475
2768,"MESA (S), AZ",Supercenter,1955 S STAPLEY DR,MESA,AZ,85204,Y,,,,1,,9,33.45020264318,-111.804853688254
2773,LA GRANGE GA,Neighborhood Market,955 LAFAYETTE PKWY,LAGRANGE,GA,30241,,,,,0,Y,9,33.0249,-84.9577
2783,"LEXINGTON, (NE) KY",Supercenter,500 W NEW CIRCLE RD,LEXINGTON,KY,40511,Y,Y,,,2,,9,38.071969711268,-84.479773925645
2784,"BEATRICE, NE",Supercenter,3620 N 6TH ST,BEATRICE,NE,68310,Y,,Y,,2,,9,40.303413811164,-96.74671228759
2786,AVON IN,Supercenter,9500 E US HIGHWAY 36,AVON,IN,46123,Y,,,,1,,9,39.763626303294,-86.35411059363
2791,"GEORGETOWN, DE",Supercenter,4 COLLEGE PARK LN,GEORGETOWN,DE,19947,Y,,,,1,,9,38.701886327057,-75.402120863279
2792,"WAYNE, WV",Supercenter,100 MCGINNIS DR,WAYNE,WV,25570,,,,,0,Y,9,38.2258,-82.4339
2793,"KERNERSVILLE, NC",Supercenter,1130 S MAIN ST,KERNERSVILLE,NC,27284,Y,,,,1,,9,36.107479918968,-80.099175632592
2794,"EPHRAIM, UT",Supercenter,777 N MAIN ST,EPHRAIM,UT,84627,Y,,,,1,,9,39.36,-111.5823
2799,"CLINTON, MD",Wal-Mart,8745 BRANCH AVE,CLINTON,MD,20735,,,,,0,Y,9,38.7549,-76.9026
2800,,,,,,,Y,Y,Y,,3,,9,28.928507392635,-82.032540183459
2801,ALBANY GILLIONVILLE GA,Neighborhood Market,108 S WESTOVER BLVD,ALBANY,GA,31707,Y,,,,1,,9,31.585295111658,-84.219263020328
2805,"EMPORIA, VA",Supercenter,303 MARKET DR,EMPORIA,VA,23847,Y,,,,1,,9,36.702905479643,-77.543843599685
2810,"SPENCER, WV",Supercenter,97 WILLIAMS DR,SPENCER,WV,25276,Y,,,,1,,9,38.796855551745,-81.35218106972
2812,"ROCHESTER (S), MN",Supercenter,25 25TH ST SE,ROCHESTER,MN,55904,Y,,,,1,,9,43.985560395434,-92.461826885897
2813,"MARSHFIELD, WI",Supercenter,2001 N CENTRAL AVE,MARSHFIELD,WI,54449,Y,,,,1,,9,44.687869113829,-90.157843844674
2817,"LANSING, IL",Supercenter,17625 TORRENCE AVE,LANSING,IL,60438,Y,,,,1,,9,41.574334974237,-87.558757711925
2820,"WORTHINGTON, MN",Supercenter,1055 RYANS RD,WORTHINGTON,MN,56187,Y,,,,1,,9,43.634879873465,-95.59755564008
2821,RICHMOND(CHIPPENHAM) VA,Supercenter,2410 SHEILA LN,RICHMOND,VA,23225,Y,,,,1,,9,37.536324239517,-77.533013220031
2823,"PARKERSBURG, (S) WV",Supercenter,2900 PIKE ST,PARKERSBURG,WV,26101,Y,Y,,,2,,9,39.227597662397,-81.541010426733
2826,COACHELLA CA,Neighborhood Market,83053 AVENUE 48,COACHELLA,CA,92236,Y,,,,1,,9,33.700293776078,-116.215273613999
2828,"MILWAUKEE (S), WI",Supercenter,3355 S 27TH ST,MILWAUKEE,WI,53215,Y,,,,1,,9,42.982575861348,-87.94852498707
2830,"EDDYSTONE, PA",Wal-Mart,1570 CHESTER PIKE,EDDYSTONE,PA,19022,Y,,,,1,,9,39.865858429857,-75.342583112692
2833,"GRAFTON, WV",Supercenter,1 WALMART LN,GRAFTON,WV,26354,Y,,,,1,,9,39.3409249,-80.0189659
2835,SAN ANTONIO GILBEAU TX,Neighborhood Market,9006 GUILBEAU ROAD,SAN ANTONIO,TX,78250,,,,,0,Y,9,29.5054,-98.6688
2840,BRUNSWICK ALTAMA GA,Neighborhood Market,11 GLYNN PLAZA,BRUNSWICK,GA,31520,Y,,,,1,,9,31.1499528,-81.4914894
2846,"OLIVE BRANCH, MS",Supercenter,7950 CRAFT GOODMAN FRONTAGE RD,OLIVE BRANCH,MS,38654,Y,,,,1,,9,34.963256368413,-89.851374000585
2849,"MASON, WV",Supercenter,320 MALLARD LANE,MASON,WV,25260,,Y,,,1,,9,38.7499013,-82.052456
2852,"MOUNDSVILLE, WV",Supercenter,10 WALMART DR,MOUNDSVILLE,WV,26041,Y,,,Y,2,,9,39.92935242543,-80.749424805618
2853,"LA PLATA, MD",Wal-Mart,40 DRURY DR,LA PLATA,MD,20646,Y,,,,1,,9,38.550265369042,-76.984319365427
2857,"KANSAS CITY (NW), MO",Supercenter,8551 N BOARDWALK AVE,KANSAS CITY,MO,64154,Y,,Y,,2,,9,39.251525040075,-94.656206771849
2864,"SAN ANTONIO, TX",Supercenter,6703 W LOOP 1604 N,SAN ANTONIO,TX,78254,Y,,,,1,,9,29.4246002,-98.4951405
2870,MYRTLE BEACH KINGS SC,Neighborhood Market,3915 N KINGS HWY,MYRTLE BEACH,SC,29577,,,,,0,Y,9,33.6994,-78.9137
2872,VAN BUREN TOWNSHIP MI,Supercenter,10562 BELLEVILLE RD,VAN BUREN TWP,MI,48111,,,,Y,1,,9,42.225251764597,-83.485051345377
2877,OKLAHOMA CITY (NW) OK,Neighborhood Market,11101 N ROCKWELL AVE,OKLAHOMA CITY,OK,73162,,,,,0,Y,9,35.5806,-97.6419
2886,PICO RIVERA CA,Supercenter,8500 WASHINGTON BLVD,PICO RIVERA,CA,90660,Y,,,,1,,9,33.98700460618,-118.104322647624
2889,"CLINTON, IA",Supercenter,2715 S 25TH ST,CLINTON,IA,52732,Y,,,,1,,9,41.818206863452,-90.244257100072
2890,MACON (N) GA,Supercenter,5955 ZEBULON RD,MACON,GA,31210,Y,,,,1,,9,32.87991715365,-83.759397525911
2891,"ODESSA (W), TX",Supercenter,2450 NW LOOP 338,ODESSA,TX,79763,,,,,0,Y,9,31.8341,-102.4162
2893,"INDEPENDENCE, KS",Supercenter,121 PETER PAN RD,INDEPENDENCE,KS,67301,Y,,,,1,,9,37.225846467721,-95.742574172754
2894,"OAKLAND, MD",Supercenter,13164 GARRETT HWY,OAKLAND,MD,21550,Y,,,,1,,9,39.4339,-79.3167
2899,"AVON, CT",Wal-Mart,255 W MAIN ST,AVON,CT,06001,Y,,,,1,,9,41.811954375801,-72.850878829362
2904,"BROCKTON, MA",Wal-Mart,700 OAK ST,BROCKTON,MA,02301,Y,,,,1,,9,42.101269579094,-71.055753496901
2906,"RIVERHEAD, NY",Wal-Mart,1890 OLD COUNTRY RD,RIVERHEAD,NY,11901,Y,,,,1,,9,40.925930114581,-72.693427066134
2908,"BISCOE, NC",Supercenter,201 MONTGOMERY XING,BISCOE,NC,27209,,,,,0,Y,9,35.3599,-79.7798
2909,"CORRY, PA",Supercenter,961 E COLUMBUS AVE,CORRY,PA,16407,Y,,,,1,,9,41.932440779472,-79.612201976644
2910,SALEM OH 11-11-02,Supercenter,2875 E STATE ST,SALEM,OH,44460,,Y,Y,,2,,9,40.901365475033,-80.818543201678
2911,"CENTRAL SQUARE, NY",Supercenter,3018 EAST AVE,CENTRAL SQUARE,NY,13036,Y,,,,1,,9,43.284981044108,-76.139855626836
2914,"MASSILLON, OH",Supercenter,1 MASSILLON MARKETPLACE DR SW,MASSILLON,OH,44646,Y,Y,,,2,,9,40.767478406384,-81.522342942404
2917,ISLANDIA NY,Wal-Mart,1850 VETERANS HWY,ISLANDIA,NY,11749,,,,,0,Y,9,40.8067,-73.1709
2919,MONROE U OF LA MONROE LA,Neighborhood Market,4430 DESIARD STREET,MONROE,LA,71203,,,,,0,Y,9,32.553,-92.0422
2923,"BILLINGS, MT",Supercenter,1649 MAIN ST,BILLINGS,MT,59105,Y,,,Y,2,,9,45.7874957,-108.49607
2924,"ALBUQUERQUE (W), NM",Supercenter,2550 COORS BLDV. NW,ALBUQUERQUE,NM,87120,Y,,,,1,,9,35.112839744094,-106.701940106887
2929,"HOPE MILLS, NC",Supercenter,3030 N MAIN ST,HOPE MILLS,NC,28348,Y,,,,1,,9,34.9827620642,-78.963976443009
2931,SALISBURY MD,Supercenter,409 N FRUITLAND BLVD,SALISBURY,MD,21801,Y,,,,1,,9,38.366027,-75.6009964
2934,"PARIS, IL",Supercenter,15150 US HIGHWAY 150,PARIS,IL,61944,,,,,0,Y,9,39.6132,-87.6976
2935,"KNOXVILLE, IA",Supercenter,814 W BELL AVE,KNOXVILLE,IA,50138,Y,,,,1,,9,41.306085059174,-93.105343312827
2937,"HIBBING, MN",Supercenter,12080 HIGHWAY 169 W,HIBBING,MN,55746,,,,,0,Y,9,47.4156,-92.9356
2938,"LAFAYETTE (S), LA",Supercenter,2428 W PINHOOK RD,LAFAYETTE,LA,70508,Y,,,,1,,9,30.1582,-92.0236
2940,WEST MONROE STOCKYARDS LA,Neighborhood Market,5251 CYPRESS STREET,WEST MONROE,LA,71291,Y,,,,1,,9,32.515955245575,-92.188843096465
2944,DELAND FL,Neighborhood Market,955 S WOODLAND BLVD,DELAND,FL,32720,,,,,0,Y,9,29.0266,-81.3349
2948,SANTA FE SPRINGS CA,Supercenter,13310 TELEGRAPH RD,SANTA FE SPRINGS,CA,90670,Y,,,,1,,9,33.941688124015,-118.04900262172
2955,KANSAS CITY MO,Supercenter,1701 W 133RD ST,KANSAS CITY,MO,64145,Y,,,,1,,9,38.886568758471,-94.603908187015
2957,"DETROIT LAKES, MN",Supercenter,1583 HIGHWAY 10 W,DETROIT LAKES,MN,56501,Y,,,,1,,9,46.828293935442,-95.876420413141
2959,ROSEVILLE,Supercenter,28804 GRATIOT AVE,ROSEVILLE,MI,48066,,,,,0,Y,9,42.5034,-82.9387
2965,"NEWINGTON, CT",Wal-Mart,3164 BERLIN TPKE,NEWINGTON,CT,06111,,,,,0,Y,9,41.686,-72.7296
2968,"CARROLLTON, KY",Supercenter,200 FLOYD DR,CARROLLTON,KY,41008,,,,,0,Y,9,38.6696,-85.173
2973,"MURPHY, TX",Supercenter,115 WEST FM 544,MURPHY,TX,75094,Y,,,,1,,9,33.011709506731,-96.613509837109
2974,RICHARDSON TX,Neighborhood Market,1501 BUCKINGHAM RD,RICHARDSON,TX,75081,,,,,0,Y,9,32.9462,-96.7058
2975,"GARLAND, TX",Neighborhood Market,3959 BROADWAY BLVD,GARLAND,TX,75043,,,,,0,Y,9,32.8565,-96.5999
2976,"MESQUITE, TX",Neighborhood Market,915 N TOWN EAST BLVD,MESQUITE,TX,75150,,,,,0,Y,9,32.8154,-96.6307
2983,,,,,,,,,,,0,Y,9,,
2988,"LA FAYETTE, GA",Supercenter,2625 N HWY 27,LA FAYETTE,GA,30728,,,,,0,Y,9,34.692,-85.2602
2990,"MITCHELL, SD",Supercenter,1101 E SPRUCE ST,MITCHELL,SD,57301,Y,,,,1,,9,43.687532777307,-98.01038972322
2992,"CORNING, NY",Supercenter,3217 SILVERBACK LN,PAINTED POST,NY,14870,Y,,,,1,,9,42.1620186,-77.0941366
3004,CHICAGO CICERO IL,Supercenter,3320 S CICERO AVE,CICERO,IL,60804,,,,,0,Y,9,41.8378,-87.7602
3014,DALLAS S TX,Supercenter,200 SHORT BLVD,DALLAS,TX,75232,Y,,,,1,,9,32.685776771644,-96.824396463864
3015,PLEASANT GROVE TX,Neighborhood Market,2827 S BUCKNER BLVD,DALLAS,TX,75227,,,,,0,Y,9,32.7672,-96.6836
3017,SPRING HILL TN,Supercenter,4959 MAIN ST,SPRING HILL,TN,37174,Y,,,Y,2,,9,35.751179,-86.9300023
3019,THORNTON 88TH CO,Neighborhood Market,850 E 88TH AVE,THORNTON,CO,80229,,,,,0,Y,9,39.8671,-104.9227
3022,STOCKTON MARCH LN CA,Neighborhood Market,1189 E MARCH LN,STOCKTON,CA,95210,Y,,,,1,,9,38.001798738001,-121.292067836832
3042,COVINGTON LA,Neighborhood Market,2800 N HWY 190,COVINGTON,LA,70433,Y,,,,1,,9,30.4753525,-90.1010474
3044,FORT WORTH SE TX,Supercenter,2900 RENAISSANCE SQUARE,FORT WORTH,TX,76105,Y,,,,1,,9,32.712335431491,-97.28509194365
3047,TURLOCK C CA,Neighborhood Market,2480 GEER ROAD,TURLOCK,CA,95382,Y,,,Y,2,,9,37.515351935184,-120.84880347343
3058,SAN ANTONIO TX,Supercenter,918 BANDERA RD,SAN ANTONIO,TX,78228,Y,,,,1,,9,29.457442919815,-98.555125581946
3059,CANTON MS,Supercenter,244 FEATHER LN,CANTON,MS,39046,Y,,,,1,,9,32.612602,-90.0367512
3060,YAZOO CITY MS,Supercenter,2129 GRAND AVE,YAZOO CITY,MS,39194,Y,,,,1,,9,32.87534693496,-90.393880340968
3067,NORCROSS E GA,Supercenter,4975 JIMMY CARTER BLVD,NORCROSS,GA,30093,Y,,,,1,,9,33.89464605626,-84.196591700808
3070,DUNWOODY PEELER GA,Neighborhood Market,5025 WINTERS CHAPEL RD,DUNWOODY,GA,30360,,,,,0,Y,9,33.9378,-84.2716
3071,TUCKER PLEASANTDALE GA,Neighborhood Market,3201 TUCKER NORCROSS RD,TUCKER,GA,30084,Y,,,,1,,9,33.882837741187,-84.219659169745
3084,ESCONDIDO VALLEY CA,Neighborhood Market,1266 E VALLEY PKWY,ESCONDIDO,CA,92027,,,,,0,Y,9,33.1388,-117.052
3087,OXNARD CA,Wal-Mart,2701 SAVIERS RD,OXNARD,CA,93033,,,,,0,Y,9,34.1685,-119.1717
3088,ST CLOUD MN,Supercenter,3601 2ND ST SOUTH,ST CLOUD,MN,56301,Y,,,,1,,9,45.549765743714,-94.202074147422
3093,MERIDIAN S ID,Supercenter,795 W OVERLAND RD,MERIDIAN,ID,83642,Y,,,Y,2,,9,43.590023769815,-116.403475693603
3106,SAN ANTONIO CITY SOUTH TX,Supercenter,8538 INTERSTATE HWY 35 S,SAN ANTONIO,TX,78211,Y,,,,1,,9,29.34128798779,-98.554905348562
3110,CHICAGO ENGLEWOOD 76TH &,Neighborhood Market,7535 S ASHLAND AVE,CHICAGO,IL,60620,,,,,0,Y,9,41.7411,-87.6543
3112,SAN ANTONIO FOSTER TX,Supercenter,4096 N FOSTER RD,SAN ANTONIO,TX,78244,Y,,,,1,,9,29.467077954851,-98.359337335198
3127,DENVER CHAMBERS CO,Neighborhood Market,5141 CHAMBERS RD,DENVER,CO,80239,,,,,0,Y,9,39.7878,-104.8288
3129,,,,,,,Y,,,,1,,9,33.9747067,-117.566541
3131,RIALTO CA,Neighborhood Market,300 W BASE LINE RD,RIALTO,CA,92376,,,,,0,Y,9,34.1132,-117.3771
3135,FORT WORTH TX,Neighborhood Market,717 W BERRY ST,FORT WORTH,TX,76110,,,,,0,Y,9,32.7065,-97.3375
3140,BAKERSFIELD DAY CA,Neighborhood Market,3111 NORTH CHESTER,BAKERSFIELD,CA,93308,,,,,0,Y,9,35.4244,-119.0433
3141,BAKERSFIELD OSWELL CA,Neighborhood Market,5037 E BRUNDAGE LN,BAKERSFIELD,CA,93307,Y,,,,1,,9,35.354127651568,-118.948877128148
3146,CORVALLIS OR,Neighborhood Market,1840 NW 9TH ST,CORVALLIS,OR,97330,Y,,,,1,,9,44.58488689961,-123.257170387656
3151,OMAHA 50TH & AMES NE,Supercenter,5018 AMES AVE,OMAHA,NE,68104,,,,,0,Y,9,41.2919,-95.9999
3153,OMAHA 168TH ST & HARRISON,Neighborhood Market,6710 S 167TH ST,OMAHA,NE,68135,Y,,,,1,,9,41.192900928771,-96.175721488476
3156,HAMPTON MERCURY VA,Neighborhood Market,117 MARKETPLACE DRIVE,HAMPTON,VA,23666,Y,,,,1,,9,37.037057698594,-76.399625450462
3157,NEWPORT NEWS HARPERSVILLE,Neighborhood Market,11214 JEFFERSON AVE,NEWPORT NEWS,VA,23601,,,,,0,Y,9,37.058,-76.4607
3167,NEW ORLEANS GENTILLY,Supercenter,4301 CHEF MENTEUR HWY,NEW ORLEANS,LA,70126,Y,,,,1,,9,30.004791993318,-90.038115686931
3170,ELGIN TX,Supercenter,1320 W HWY 290,ELGIN,TX,78621,Y,,,,1,,9,30.350407678122,-97.386275779561
3172,OMAHA 50TH ST & L ST NE,Neighborhood Market,5051 L ST,OMAHA,NE,68117,,,,,0,Y,9,41.2064,-95.9953
3183,HOMESTEAD FL,Neighborhood Market,1499 SOUTH DIXIE HWY,HOMESTEAD,FL,33033,,,,,0,Y,9,25.4906,-80.438
3188,STONE MOUNTAIN W GA,Supercenter,5935 MEMORIAL DR,STONE MOUNTAIN,GA,30083,Y,,,,1,,9,33.800938482762,-84.1953314799
3199,PLANO PARK & SHILOH TX,Neighborhood Market,3513 E PARK BLVD,PLANO,TX,75074,,Y,,,1,,9,33.031083654013,-96.666192953372
3201,"MCDONOUGH, GA",Supercenter,135 WILLOW LN,MCDONOUGH,GA,30253,Y,,,,1,,9,33.431786848082,-84.178973402369
3204,CEDAR HILL BELT LINE TX,Neighborhood Market,820 E BELT LINE RD,CEDAR HILL,TX,75104,,,,,0,Y,9,32.5885,-96.9438
3206,LIMA OH,Supercenter,2400 HARDING HWY,LIMA,OH,45804,Y,,,,1,,9,40.730669488451,-84.061605229309
3212,EGG HARBOR NJ,Supercenter,6801 BLACK HORSE PIKE,EGG HBR TWP,NJ,08234,,,,,0,Y,9,39.3741,-74.6118
3214,"SUFFOLK (N), VA",Supercenter,6259 COLLEGE DR,SUFFOLK,VA,23435,Y,,,,1,,9,36.881461211679,-76.425657187841
3217,"OTHELLO, WA",Supercenter,1860 E MAIN ST,OTHELLO,WA,99344,,Y,,,1,,9,46.8259742,-119.175291
3222,CLEMSON SC,Supercenter,1286 EIGHTEEN MILE RD,CENTRAL,SC,29630,Y,,,,1,,9,34.707880968749,-82.759946419513
3223,"CHIPPEWA, PA",Supercenter,100 CHIPPEWA TOWN CTR,BEAVER FALLS,PA,15010,,Y,Y,,2,,9,40.763005308797,-80.347227896418
3229,"VERNON, TX",Supercenter,3800 US HIGHWAY 287 W,VERNON,TX,76384,Y,,,,1,,9,34.162175398227,-99.31078409385
3231,GREENWOOD AR 11-11-02,Supercenter,551 LIBERTY DR,GREENWOOD,AR,72936,Y,,,,1,,9,35.220238499027,-94.295890000016
3233,"BEMIDJI, MN",Supercenter,2025 PAUL BUNYAN DR NW,BEMIDJI,MN,56601,Y,,,,1,,9,47.495319025639,-94.909166904832
3234,"ROGERSVILLE, TN",Supercenter,4331 HIGHWAY 66 S,ROGERSVILLE,TN,37857,,,,,0,Y,9,36.4162,-83.0108
3245,"HAYWARD, WI",Supercenter,15594 STATE HIGHWAY 77,HAYWARD,WI,54843,,,,,0,Y,9,45.9552,-91.2783
3250,AURORA OH,Supercenter,7235 MARKET PLACE DR,AURORA,OH,44202,Y,,,Y,2,,9,41.317555,-81.345386
3252,"BOOTHWYN, PA",Wal-Mart,605 CONCHESTER HWY,BOOTHWYN,PA,19061,Y,,,,1,,9,39.849301302625,-75.441693278553
3255,SAVOY IL,Supercenter,505 S DUNLAP AVE,SAVOY,IL,61874,,,,Y,1,,9,40.049847954545,-88.252276730297
3259,"MISSOULA, MT",Supercenter,3555 MULLAN RD,MISSOULA,MT,59808,Y,,,,1,,9,46.885758052559,-114.046715976972
3265,"TABB, VA",Supercenter,2601 GEORGE WASHINGTON MEMORIA,YORKTOWN,VA,23693,Y,,,,1,,9,37.120943528623,-76.457156289583
3268,"ANTIGO, WI",Supercenter,200 E STATE HIGHWAY 64,ANTIGO,WI,54409,Y,,,,1,,9,45.1404664,-89.1524959
3269,"MEXICO, ME",Supercenter,258 RIVER RD,MEXICO,ME,04257,,,,,0,Y,9,44.5628,-70.5358
3270,"WYTHEVILLE, VA",Supercenter,345 COMMONWEALTH DR,WYTHEVILLE,VA,24382,,Y,,,1,,9,36.956792769939,-81.099215826556
3271,"CALERA, AL",Supercenter,5100 HIGHWAY 31,CALERA,AL,35040,Y,Y,Y,,3,,9,33.147891690009,-86.749295440712
3276,SAN BERNARDINO CA,Wal-Mart,4001 HALLMARK PKWY,SAN BERNARDINO,CA,92407,Y,,,,1,,9,34.16413854207,-117.336252398265
3279,"SAN ANTONIO (SE), TX",Supercenter,2100 SE LOOP 410,SAN ANTONIO,TX,78220,Y,Y,,,2,,9,29.516805552902,-98.525960293699
3281,HARBORCREEK PA,Supercenter,5741 BUFFALO RD,HARBORCREEK,PA,16421,Y,,,,1,,9,42.16161253558,-79.967369329803
3282,"LOGAN, OH",Supercenter,12910 STATE ROUTE 664 S,LOGAN,OH,43138,Y,,,,1,,9,39.540650158431,-82.439638553145
3288,"BATON ROUGE, LA",Supercenter,10200 SULLIVAN RD,BATON ROUGE,LA,70818,Y,,,,1,,9,30.54101473799,-91.028110374465
3289,"WEST JEFFERSON, NC",Supercenter,1489 MOUNT JEFFERSON RD,WEST JEFFERSON,NC,28694,Y,,,,1,,9,36.389260384082,-81.482357643551
3298,"HOUSTON, TX",Supercenter,255 FM 518 RD,KEMAH,TX,77565,Y,Y,,,2,,9,29.5427297,-95.0204837
3301,"PROVIDENCE, RI",Wal-Mart,51 SILVER SPRING ST,PROVIDENCE,RI,02904,Y,Y,Y,Y,4,,9,41.845973723123,-71.417027976163
3302,"HOUSTON (W TOLLWAY), TX",Supercenter,9460 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,Y,Y,,,2,,9,29.7589382,-95.3676974
3303,"GRUNDY, VA",Supercenter,1179 RIVERVIEW ST,GRUNDY,VA,24614,,,,,0,Y,9,37.2967,-82.1061
3304,"REIDSVILLE, NC",Supercenter,1624 NC 14 HWY,REIDSVILLE,NC,27320,Y,,,,1,,9,36.38314022769,-79.663433864909
3305,"MAYODAN, NC",Supercenter,6711 NC HIGHWAY 135,MAYODAN,NC,27027,Y,,,,1,,9,36.4123597,-79.9669857
3309,"JACKSONVILLE(CLINTON), FL",Supercenter,4250 PHILLIPS HWY,JACKSONVILLE,FL,32207,Y,,,,1,,9,30.27763620267,-81.658091255859
3314,"GLENDALE, AZ",Neighborhood Market,7450 W GLENDALE AVE,GLENDALE,AZ,85303,,,,,0,Y,9,33.5262,-112.2149
3317,"ALBUQUERQUE, NM",Neighborhood Market,8511 GOLF COURSE RD NW,ALBUQUERQUE,NM,87114,Y,,,,1,,9,35.180550465271,-106.687817352661
3319,"HARKER HEIGHTS, TX",Supercenter,2020 HEIGHTS DR,HARKER HEIGHTS,TX,76548,Y,,,,1,,9,31.068792354944,-97.671278212903
3324,"SHEBOYGAN (N), WI",Supercenter,4433 VANGUARD DR,SHEBOYGAN,WI,53083,Y,Y,Y,,3,,9,43.791799836416,-87.769235155487
3329,"POTSDAM, NY",Supercenter,7494 US HIGHWAY 11,POTSDAM,NY,13676,Y,,,Y,2,,9,44.664793558288,-75.028201135196
3331,"PINE BLUFF, AR",Supercenter,5501 S OLIVE ST,PINE BLUFF,AR,71603,Y,,,,1,,9,34.175076860984,-92.006399915833
3332,"FULTON, NY",Supercenter,1818 STATE ROUTE 3,FULTON,NY,13069,Y,Y,,,2,,9,43.325038489589,-76.444956928439
3334,"MALONE, NY",Supercenter,3222 STATE ROUTE 11,MALONE,NY,12953,Y,Y,Y,,3,,9,44.847255499572,-74.328258405325
3337,"RIO GRANDE, NJ",Supercenter,3159 ROUTE 9 SOUTH,RIO GRANDE,NJ,08242,Y,,,,1,,9,39.021424712592,-74.870023811611
3338,SPARTANBURG CEDAR SPRINGS,Neighborhood Market,203 CEDAR SPRINGS RD,SPARTANBURG,SC,29302,Y,,,,1,,9,34.920391163113,-81.886510297845
3348,"LAKE PARK (P.B.GARD), FL",Supercenter,101 N CONGRESS AVE,LAKE PARK,FL,33403,Y,,,,1,,9,26.793920235918,-80.085665839433
3355,"LAS VEGAS (LAMB), NV",Neighborhood Market,1400 S LAMB BLVD,LAS VEGAS,NV,89104,,,,,0,Y,9,36.152,-115.1092
3366,"CENTERVILLE, UT",Supercenter,221 W PARRISH LN,CENTERVILLE,UT,84014,Y,Y,,,2,,9,40.92144765738,-111.887155793621
3371,"CHARLOTTE (W), NC",Supercenter,3240 WILKINSON BLVD,CHARLOTTE,NC,28208,Y,Y,Y,,3,,9,35.224453591977,-80.894371958992
3377,TUCSON (CARDINAL) AZ,Neighborhood Market,2823 W VALENCIA RD,TUCSON,AZ,85746,Y,,,,1,,9,32.13373167827,-111.027459661499
3380,PASCO WA,Supercenter,4820 N ROAD 68,PASCO,WA,99301,Y,,,,1,,9,46.2306739,-119.0921
3381,SWEETWATER TX,Supercenter,407 NE GEORGIA AVE,SWEETWATER,TX,79556,,,,,0,Y,9,32.4726,-100.3979
